set_id,cue_family,cue_word,condition,context_k,target_mass,mass_VERB,mass_NOUN,mass_ADJ,mass_NP_START,mass_PARTICIPLE,mass_CLAUSE_START
13,modals,may,FULL_SCRAMBLED,1,0.002460894756950438,0.002460894756950438,,,,,
13,modals,may,FULL_SCRAMBLED,2,0.005948829879343975,0.005948829879343975,,,,,
13,modals,may,FULL_SCRAMBLED,4,0.008416596007009503,0.008416596007009503,,,,,
13,modals,may,FULL_SCRAMBLED,8,0.008416596007009503,0.008416596007009503,,,,,
13,modals,may,FULL_SCRAMBLED,full,0.008416596007009503,0.008416596007009503,,,,,
13,modals,may,CONTENT_SCRAMBLED,1,0.07479091903223889,0.07479091903223889,,,,,
13,modals,may,CONTENT_SCRAMBLED,2,0.5640069560322445,0.5640069560322445,,,,,
13,modals,may,CONTENT_SCRAMBLED,4,0.591909747425234,0.591909747425234,,,,,
13,modals,may,CONTENT_SCRAMBLED,8,0.591909747425234,0.591909747425234,,,,,
13,modals,may,CONTENT_SCRAMBLED,full,0.591909747425234,0.591909747425234,,,,,
13,modals,may,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
13,modals,may,FUNCTION_SCRAMBLED,2,0.0035122336994390935,0.0035122336994390935,,,,,
13,modals,may,FUNCTION_SCRAMBLED,4,0.010993481060722843,0.010993481060722843,,,,,
13,modals,may,FUNCTION_SCRAMBLED,8,0.010993481060722843,0.010993481060722843,,,,,
13,modals,may,FUNCTION_SCRAMBLED,full,0.010993481060722843,0.010993481060722843,,,,,
13,modals,may,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
13,modals,may,CUE_DELETED,2,0.001866188511485234,0.001866188511485234,,,,,
13,modals,may,CUE_DELETED,4,0.003415889004827477,0.003415889004827477,,,,,
13,modals,may,CUE_DELETED,8,0.003415889004827477,0.003415889004827477,,,,,
13,modals,may,CUE_DELETED,full,0.003415889004827477,0.003415889004827477,,,,,
14,modals,may,SENTENCE,1,0.07479091903223889,0.07479091903223889,,,,,
14,modals,may,SENTENCE,2,0.44941189984820085,0.44941189984820085,,,,,
14,modals,may,SENTENCE,4,0.3967080212205474,0.3967080212205474,,,,,
14,modals,may,SENTENCE,8,0.3967080212205474,0.3967080212205474,,,,,
14,modals,may,SENTENCE,full,0.3967080212205474,0.3967080212205474,,,,,
14,modals,may,JABBERWOCKY,1,0.07479091903223889,0.07479091903223889,,,,,
14,modals,may,JABBERWOCKY,2,0.5929737318838306,0.5929737318838306,,,,,
14,modals,may,JABBERWOCKY,4,0.6083758841850795,0.6083758841850795,,,,,
14,modals,may,JABBERWOCKY,8,0.6083758841850795,0.6083758841850795,,,,,
14,modals,may,JABBERWOCKY,full,0.6083758841850795,0.6083758841850795,,,,,
14,modals,may,FULL_SCRAMBLED,1,0.0006927951180841774,0.0006927951180841774,,,,,
14,modals,may,FULL_SCRAMBLED,2,0.0005747675604652613,0.0005747675604652613,,,,,
14,modals,may,FULL_SCRAMBLED,4,0.002774007574771531,0.002774007574771531,,,,,
14,modals,may,FULL_SCRAMBLED,8,0.002774007574771531,0.002774007574771531,,,,,
14,modals,may,FULL_SCRAMBLED,full,0.002774007574771531,0.002774007574771531,,,,,
14,modals,may,CONTENT_SCRAMBLED,1,0.07479091903223889,0.07479091903223889,,,,,
14,modals,may,CONTENT_SCRAMBLED,2,0.5923834174354852,0.5923834174354852,,,,,
14,modals,may,CONTENT_SCRAMBLED,4,0.6211928206830635,0.6211928206830635,,,,,
14,modals,may,CONTENT_SCRAMBLED,8,0.6211928206830635,0.6211928206830635,,,,,
14,modals,may,CONTENT_SCRAMBLED,full,0.6211928206830635,0.6211928206830635,,,,,
14,modals,may,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
14,modals,may,FUNCTION_SCRAMBLED,2,0.00921934173675254,0.00921934173675254,,,,,
14,modals,may,FUNCTION_SCRAMBLED,4,0.008337899344041944,0.008337899344041944,,,,,
14,modals,may,FUNCTION_SCRAMBLED,8,0.008337899344041944,0.008337899344041944,,,,,
14,modals,may,FUNCTION_SCRAMBLED,full,0.008337899344041944,0.008337899344041944,,,,,
14,modals,may,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
14,modals,may,CUE_DELETED,2,0.0016158370635821484,0.0016158370635821484,,,,,
14,modals,may,CUE_DELETED,4,0.0035726534479181282,0.0035726534479181282,,,,,
14,modals,may,CUE_DELETED,8,0.0035726534479181282,0.0035726534479181282,,,,,
14,modals,may,CUE_DELETED,full,0.0035726534479181282,0.0035726534479181282,,,,,
15,modals,might,SENTENCE,1,0.12006221169576747,0.12006221169576747,,,,,
15,modals,might,SENTENCE,2,0.5792981413942471,0.5792981413942471,,,,,
15,modals,might,SENTENCE,4,0.622245426835434,0.622245426835434,,,,,
15,modals,might,SENTENCE,8,0.622245426835434,0.622245426835434,,,,,
15,modals,might,SENTENCE,full,0.622245426835434,0.622245426835434,,,,,
15,modals,might,JABBERWOCKY,1,0.12006221169576747,0.12006221169576747,,,,,
15,modals,might,JABBERWOCKY,2,0.5847663707427273,0.5847663707427273,,,,,
15,modals,might,JABBERWOCKY,4,0.5122201854974264,0.5122201854974264,,,,,
15,modals,might,JABBERWOCKY,8,0.5122201854974264,0.5122201854974264,,,,,
15,modals,might,JABBERWOCKY,full,0.5122201854974264,0.5122201854974264,,,,,
15,modals,might,FULL_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
15,modals,might,FULL_SCRAMBLED,2,0.007578303222544491,0.007578303222544491,,,,,
15,modals,might,FULL_SCRAMBLED,4,0.009628205021726899,0.009628205021726899,,,,,
15,modals,might,FULL_SCRAMBLED,8,0.009628205021726899,0.009628205021726899,,,,,
15,modals,might,FULL_SCRAMBLED,full,0.009628205021726899,0.009628205021726899,,,,,
15,modals,might,CONTENT_SCRAMBLED,1,0.12006221169576747,0.12006221169576747,,,,,
15,modals,might,CONTENT_SCRAMBLED,2,0.6711439672872075,0.6711439672872075,,,,,
15,modals,might,CONTENT_SCRAMBLED,4,0.623116443221079,0.623116443221079,,,,,
15,modals,might,CONTENT_SCRAMBLED,8,0.623116443221079,0.623116443221079,,,,,
15,modals,might,CONTENT_SCRAMBLED,full,0.623116443221079,0.623116443221079,,,,,
15,modals,might,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
15,modals,might,FUNCTION_SCRAMBLED,2,0.0053837427258258685,0.0053837427258258685,,,,,
15,modals,might,FUNCTION_SCRAMBLED,4,0.0024326230923179537,0.0024326230923179537,,,,,
15,modals,might,FUNCTION_SCRAMBLED,8,0.0024326230923179537,0.0024326230923179537,,,,,
15,modals,might,FUNCTION_SCRAMBLED,full,0.0024326230923179537,0.0024326230923179537,,,,,
15,modals,might,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
15,modals,might,CUE_DELETED,2,5.806747140013613e-05,5.806747140013613e-05,,,,,
15,modals,might,CUE_DELETED,4,6.224436219781637e-05,6.224436219781637e-05,,,,,
15,modals,might,CUE_DELETED,8,6.224436219781637e-05,6.224436219781637e-05,,,,,
15,modals,might,CUE_DELETED,full,6.224436219781637e-05,6.224436219781637e-05,,,,,
16,modals,can,SENTENCE,1,0.05125490838690894,0.05125490838690894,,,,,
16,modals,can,SENTENCE,2,0.39177285916230176,0.39177285916230176,,,,,
16,modals,can,SENTENCE,4,0.35816631740817684,0.35816631740817684,,,,,
16,modals,can,SENTENCE,8,0.35816631740817684,0.35816631740817684,,,,,
16,modals,can,SENTENCE,full,0.35816631740817684,0.35816631740817684,,,,,
16,modals,can,JABBERWOCKY,1,0.05125490838690894,0.05125490838690894,,,,,
16,modals,can,JABBERWOCKY,2,0.4746224122864078,0.4746224122864078,,,,,
16,modals,can,JABBERWOCKY,4,0.4209394741264987,0.4209394741264987,,,,,
16,modals,can,JABBERWOCKY,8,0.4209394741264987,0.4209394741264987,,,,,
16,modals,can,JABBERWOCKY,full,0.4209394741264987,0.4209394741264987,,,,,
16,modals,can,FULL_SCRAMBLED,1,0.009597045624104794,0.009597045624104794,,,,,
16,modals,can,FULL_SCRAMBLED,2,0.000559223146410659,0.000559223146410659,,,,,
16,modals,can,FULL_SCRAMBLED,4,0.0005467981754918583,0.0005467981754918583,,,,,
16,modals,can,FULL_SCRAMBLED,8,0.0005467981754918583,0.0005467981754918583,,,,,
16,modals,can,FULL_SCRAMBLED,full,0.0005467981754918583,0.0005467981754918583,,,,,
16,modals,can,CONTENT_SCRAMBLED,1,0.05125490838690894,0.05125490838690894,,,,,
16,modals,can,CONTENT_SCRAMBLED,2,0.45035018123599,0.45035018123599,,,,,
16,modals,can,CONTENT_SCRAMBLED,4,0.44673348486685427,0.44673348486685427,,,,,
16,modals,can,CONTENT_SCRAMBLED,8,0.44673348486685427,0.44673348486685427,,,,,
16,modals,can,CONTENT_SCRAMBLED,full,0.44673348486685427,0.44673348486685427,,,,,
16,modals,can,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
16,modals,can,FUNCTION_SCRAMBLED,2,0.007970774517161772,0.007970774517161772,,,,,
16,modals,can,FUNCTION_SCRAMBLED,4,0.009966195953893475,0.009966195953893475,,,,,
16,modals,can,FUNCTION_SCRAMBLED,8,0.009966195953893475,0.009966195953893475,,,,,
16,modals,can,FUNCTION_SCRAMBLED,full,0.009966195953893475,0.009966195953893475,,,,,
16,modals,can,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
16,modals,can,CUE_DELETED,2,0.0,0.0,,,,,
16,modals,can,CUE_DELETED,4,0.0,0.0,,,,,
16,modals,can,CUE_DELETED,8,0.0,0.0,,,,,
16,modals,can,CUE_DELETED,full,0.0,0.0,,,,,
17,modals,will,SENTENCE,1,0.10012808458850486,0.10012808458850486,,,,,
17,modals,will,SENTENCE,2,0.6076500048184243,0.6076500048184243,,,,,
17,modals,will,SENTENCE,4,0.5961024507814727,0.5961024507814727,,,,,
17,modals,will,SENTENCE,8,0.5961024507814727,0.5961024507814727,,,,,
17,modals,will,SENTENCE,full,0.5961024507814727,0.5961024507814727,,,,,
17,modals,will,JABBERWOCKY,1,0.10012808458850486,0.10012808458850486,,,,,
17,modals,will,JABBERWOCKY,2,0.5061814674845664,0.5061814674845664,,,,,
17,modals,will,JABBERWOCKY,4,0.5357991237451643,0.5357991237451643,,,,,
17,modals,will,JABBERWOCKY,8,0.5357991237451643,0.5357991237451643,,,,,
17,modals,will,JABBERWOCKY,full,0.5357991237451643,0.5357991237451643,,,,,
17,modals,will,FULL_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
17,modals,will,FULL_SCRAMBLED,2,0.007704125979216769,0.007704125979216769,,,,,
17,modals,will,FULL_SCRAMBLED,4,0.006297461382928304,0.006297461382928304,,,,,
17,modals,will,FULL_SCRAMBLED,8,0.006297461382928304,0.006297461382928304,,,,,
17,modals,will,FULL_SCRAMBLED,full,0.006297461382928304,0.006297461382928304,,,,,
17,modals,will,CONTENT_SCRAMBLED,1,0.10012808458850486,0.10012808458850486,,,,,
17,modals,will,CONTENT_SCRAMBLED,2,0.5086065931900521,0.5086065931900521,,,,,
17,modals,will,CONTENT_SCRAMBLED,4,0.43304927759891143,0.43304927759891143,,,,,
17,modals,will,CONTENT_SCRAMBLED,8,0.43304927759891143,0.43304927759891143,,,,,
17,modals,will,CONTENT_SCRAMBLED,full,0.43304927759891143,0.43304927759891143,,,,,
17,modals,will,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
17,modals,will,FUNCTION_SCRAMBLED,2,0.007823238483979367,0.007823238483979367,,,,,
17,modals,will,FUNCTION_SCRAMBLED,4,0.003357454072101973,0.003357454072101973,,,,,
17,modals,will,FUNCTION_SCRAMBLED,8,0.003357454072101973,0.003357454072101973,,,,,
17,modals,will,FUNCTION_SCRAMBLED,full,0.003357454072101973,0.003357454072101973,,,,,
17,modals,will,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
17,modals,will,CUE_DELETED,2,0.0022287650135695003,0.0022287650135695003,,,,,
17,modals,will,CUE_DELETED,4,0.0,0.0,,,,,
17,modals,will,CUE_DELETED,8,0.0,0.0,,,,,
17,modals,will,CUE_DELETED,full,0.0,0.0,,,,,
18,modals,may,SENTENCE,1,0.07479091903223889,0.07479091903223889,,,,,
18,modals,may,SENTENCE,2,0.6016197418430238,0.6016197418430238,,,,,
18,modals,may,SENTENCE,4,0.6003510239861498,0.6003510239861498,,,,,
18,modals,may,SENTENCE,8,0.6003510239861498,0.6003510239861498,,,,,
18,modals,may,SENTENCE,full,0.6003510239861498,0.6003510239861498,,,,,
18,modals,may,JABBERWOCKY,1,0.07479091903223889,0.07479091903223889,,,,,
18,modals,may,JABBERWOCKY,2,0.579871111032844,0.579871111032844,,,,,
18,modals,may,JABBERWOCKY,4,0.619873689738597,0.619873689738597,,,,,
18,modals,may,JABBERWOCKY,8,0.619873689738597,0.619873689738597,,,,,
18,modals,may,JABBERWOCKY,full,0.619873689738597,0.619873689738597,,,,,
18,modals,may,FULL_SCRAMBLED,1,0.07479091903223889,0.07479091903223889,,,,,
18,modals,may,FULL_SCRAMBLED,2,0.6530973881126556,0.6530973881126556,,,,,
18,modals,may,FULL_SCRAMBLED,4,0.6079215343124815,0.6079215343124815,,,,,
18,modals,may,FULL_SCRAMBLED,8,0.6079215343124815,0.6079215343124815,,,,,
18,modals,may,FULL_SCRAMBLED,full,0.6079215343124815,0.6079215343124815,,,,,
18,modals,may,CONTENT_SCRAMBLED,1,0.07479091903223889,0.07479091903223889,,,,,
18,modals,may,CONTENT_SCRAMBLED,2,0.6530973881126556,0.6530973881126556,,,,,
18,modals,may,CONTENT_SCRAMBLED,4,0.6079215343124815,0.6079215343124815,,,,,
18,modals,may,CONTENT_SCRAMBLED,8,0.6079215343124815,0.6079215343124815,,,,,
18,modals,may,CONTENT_SCRAMBLED,full,0.6079215343124815,0.6079215343124815,,,,,
18,modals,may,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
18,modals,may,FUNCTION_SCRAMBLED,2,0.008037999461521395,0.008037999461521395,,,,,
18,modals,may,FUNCTION_SCRAMBLED,4,0.010212266570306383,0.010212266570306383,,,,,
18,modals,may,FUNCTION_SCRAMBLED,8,0.010212266570306383,0.010212266570306383,,,,,
18,modals,may,FUNCTION_SCRAMBLED,full,0.010212266570306383,0.010212266570306383,,,,,
18,modals,may,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
18,modals,may,CUE_DELETED,2,0.00035976894287159666,0.00035976894287159666,,,,,
18,modals,may,CUE_DELETED,4,0.0006697992866975255,0.0006697992866975255,,,,,
18,modals,may,CUE_DELETED,8,0.0006697992866975255,0.0006697992866975255,,,,,
18,modals,may,CUE_DELETED,full,0.0006697992866975255,0.0006697992866975255,,,,,
19,modals,must,SENTENCE,1,0.13057715141621884,0.13057715141621884,,,,,
19,modals,must,SENTENCE,2,0.583663600977161,0.583663600977161,,,,,
19,modals,must,SENTENCE,4,0.6257296794610738,0.6257296794610738,,,,,
19,modals,must,SENTENCE,8,0.6257296794610738,0.6257296794610738,,,,,
19,modals,must,SENTENCE,full,0.6257296794610738,0.6257296794610738,,,,,
19,modals,must,JABBERWOCKY,1,0.13057715141621884,0.13057715141621884,,,,,
19,modals,must,JABBERWOCKY,2,0.6069185749620374,0.6069185749620374,,,,,
19,modals,must,JABBERWOCKY,4,0.5760317448075511,0.5760317448075511,,,,,
19,modals,must,JABBERWOCKY,8,0.5760317448075511,0.5760317448075511,,,,,
19,modals,must,JABBERWOCKY,full,0.5760317448075511,0.5760317448075511,,,,,
19,modals,must,FULL_SCRAMBLED,1,0.002163064869819209,0.002163064869819209,,,,,
19,modals,must,FULL_SCRAMBLED,2,0.006788873768527992,0.006788873768527992,,,,,
19,modals,must,FULL_SCRAMBLED,4,0.007306266357772984,0.007306266357772984,,,,,
19,modals,must,FULL_SCRAMBLED,8,0.007306266357772984,0.007306266357772984,,,,,
19,modals,must,FULL_SCRAMBLED,full,0.007306266357772984,0.007306266357772984,,,,,
19,modals,must,CONTENT_SCRAMBLED,1,0.13057715141621884,0.13057715141621884,,,,,
19,modals,must,CONTENT_SCRAMBLED,2,0.6069185749620374,0.6069185749620374,,,,,
19,modals,must,CONTENT_SCRAMBLED,4,0.5760317448075511,0.5760317448075511,,,,,
19,modals,must,CONTENT_SCRAMBLED,8,0.5760317448075511,0.5760317448075511,,,,,
19,modals,must,CONTENT_SCRAMBLED,full,0.5760317448075511,0.5760317448075511,,,,,
19,modals,must,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
19,modals,must,FUNCTION_SCRAMBLED,2,0.012342978443484753,0.012342978443484753,,,,,
19,modals,must,FUNCTION_SCRAMBLED,4,0.009521777610643767,0.009521777610643767,,,,,
19,modals,must,FUNCTION_SCRAMBLED,8,0.009521777610643767,0.009521777610643767,,,,,
19,modals,must,FUNCTION_SCRAMBLED,full,0.009521777610643767,0.009521777610643767,,,,,
19,modals,must,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
19,modals,must,CUE_DELETED,2,0.0009542180050630122,0.0009542180050630122,,,,,
19,modals,must,CUE_DELETED,4,0.0008345360765815713,0.0008345360765815713,,,,,
19,modals,must,CUE_DELETED,8,0.0008345360765815713,0.0008345360765815713,,,,,
19,modals,must,CUE_DELETED,full,0.0008345360765815713,0.0008345360765815713,,,,,
20,modals,will,SENTENCE,1,0.10012808458850486,0.10012808458850486,,,,,
20,modals,will,SENTENCE,2,0.5643500939549995,0.5643500939549995,,,,,
20,modals,will,SENTENCE,4,0.5675216761883348,0.5675216761883348,,,,,
20,modals,will,SENTENCE,8,0.5675216761883348,0.5675216761883348,,,,,
20,modals,will,SENTENCE,full,0.5675216761883348,0.5675216761883348,,,,,
20,modals,will,JABBERWOCKY,1,0.10012808458850486,0.10012808458850486,,,,,
20,modals,will,JABBERWOCKY,2,0.5154626295770868,0.5154626295770868,,,,,
20,modals,will,JABBERWOCKY,4,0.5212736698158551,0.5212736698158551,,,,,
20,modals,will,JABBERWOCKY,8,0.5212736698158551,0.5212736698158551,,,,,
20,modals,will,JABBERWOCKY,full,0.5212736698158551,0.5212736698158551,,,,,
20,modals,will,FULL_SCRAMBLED,1,0.0014801518773310818,0.0014801518773310818,,,,,
20,modals,will,FULL_SCRAMBLED,2,0.005799761434900574,0.005799761434900574,,,,,
20,modals,will,FULL_SCRAMBLED,4,0.0026332656016165856,0.0026332656016165856,,,,,
20,modals,will,FULL_SCRAMBLED,8,0.0026332656016165856,0.0026332656016165856,,,,,
20,modals,will,FULL_SCRAMBLED,full,0.0026332656016165856,0.0026332656016165856,,,,,
20,modals,will,CONTENT_SCRAMBLED,1,0.10012808458850486,0.10012808458850486,,,,,
20,modals,will,CONTENT_SCRAMBLED,2,0.5744876302560442,0.5744876302560442,,,,,
20,modals,will,CONTENT_SCRAMBLED,4,0.49664446398674045,0.49664446398674045,,,,,
20,modals,will,CONTENT_SCRAMBLED,8,0.49664446398674045,0.49664446398674045,,,,,
20,modals,will,CONTENT_SCRAMBLED,full,0.49664446398674045,0.49664446398674045,,,,,
20,modals,will,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
20,modals,will,FUNCTION_SCRAMBLED,2,0.008700909194885753,0.008700909194885753,,,,,
20,modals,will,FUNCTION_SCRAMBLED,4,0.016593761494732462,0.016593761494732462,,,,,
20,modals,will,FUNCTION_SCRAMBLED,8,0.016593761494732462,0.016593761494732462,,,,,
20,modals,will,FUNCTION_SCRAMBLED,full,0.016593761494732462,0.016593761494732462,,,,,
20,modals,will,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
20,modals,will,CUE_DELETED,2,0.0,0.0,,,,,
20,modals,will,CUE_DELETED,4,0.0,0.0,,,,,
20,modals,will,CUE_DELETED,8,0.0,0.0,,,,,
20,modals,will,CUE_DELETED,full,0.0,0.0,,,,,
21,modals,would,SENTENCE,1,0.1575430680968566,0.1575430680968566,,,,,
21,modals,would,SENTENCE,2,0.588431687643606,0.588431687643606,,,,,
21,modals,would,SENTENCE,4,0.6206743469447247,0.6206743469447247,,,,,
21,modals,would,SENTENCE,8,0.6206743469447247,0.6206743469447247,,,,,
21,modals,would,SENTENCE,full,0.6206743469447247,0.6206743469447247,,,,,
21,modals,would,JABBERWOCKY,1,0.1575430680968566,0.1575430680968566,,,,,
21,modals,would,JABBERWOCKY,2,0.5712902931591088,0.5712902931591088,,,,,
21,modals,would,JABBERWOCKY,4,0.5651339742726122,0.5651339742726122,,,,,
21,modals,would,JABBERWOCKY,8,0.5651339742726122,0.5651339742726122,,,,,
21,modals,would,JABBERWOCKY,full,0.5651339742726122,0.5651339742726122,,,,,
21,modals,would,FULL_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
21,modals,would,FULL_SCRAMBLED,2,0.012230132968397811,0.012230132968397811,,,,,
21,modals,would,FULL_SCRAMBLED,4,0.01269221790425945,0.01269221790425945,,,,,
21,modals,would,FULL_SCRAMBLED,8,0.01269221790425945,0.01269221790425945,,,,,
21,modals,would,FULL_SCRAMBLED,full,0.01269221790425945,0.01269221790425945,,,,,
21,modals,would,CONTENT_SCRAMBLED,1,0.1575430680968566,0.1575430680968566,,,,,
21,modals,would,CONTENT_SCRAMBLED,2,0.5754480205796426,0.5754480205796426,,,,,
21,modals,would,CONTENT_SCRAMBLED,4,0.5927363259652338,0.5927363259652338,,,,,
21,modals,would,CONTENT_SCRAMBLED,8,0.5927363259652338,0.5927363259652338,,,,,
21,modals,would,CONTENT_SCRAMBLED,full,0.5927363259652338,0.5927363259652338,,,,,
21,modals,would,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
21,modals,would,FUNCTION_SCRAMBLED,2,0.009007060769363306,0.009007060769363306,,,,,
21,modals,would,FUNCTION_SCRAMBLED,4,0.016550526386708952,0.016550526386708952,,,,,
21,modals,would,FUNCTION_SCRAMBLED,8,0.016550526386708952,0.016550526386708952,,,,,
21,modals,would,FUNCTION_SCRAMBLED,full,0.016550526386708952,0.016550526386708952,,,,,
21,modals,would,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
21,modals,would,CUE_DELETED,2,0.00013180469977669418,0.00013180469977669418,,,,,
21,modals,would,CUE_DELETED,4,0.0010131062808795832,0.0010131062808795832,,,,,
21,modals,would,CUE_DELETED,8,0.0010131062808795832,0.0010131062808795832,,,,,
21,modals,would,CUE_DELETED,full,0.0010131062808795832,0.0010131062808795832,,,,,
22,modals,might,SENTENCE,1,0.12006221169576747,0.12006221169576747,,,,,
22,modals,might,SENTENCE,2,0.6108369831854361,0.6108369831854361,,,,,
22,modals,might,SENTENCE,4,0.6148720437740849,0.6148720437740849,,,,,
22,modals,might,SENTENCE,8,0.6148720437740849,0.6148720437740849,,,,,
22,modals,might,SENTENCE,full,0.6148720437740849,0.6148720437740849,,,,,
22,modals,might,JABBERWOCKY,1,0.12006221169576747,0.12006221169576747,,,,,
22,modals,might,JABBERWOCKY,2,0.6180379607685609,0.6180379607685609,,,,,
22,modals,might,JABBERWOCKY,4,0.5686086160130799,0.5686086160130799,,,,,
22,modals,might,JABBERWOCKY,8,0.5686086160130799,0.5686086160130799,,,,,
22,modals,might,JABBERWOCKY,full,0.5686086160130799,0.5686086160130799,,,,,
22,modals,might,FULL_SCRAMBLED,1,0.0007773963588988408,0.0007773963588988408,,,,,
22,modals,might,FULL_SCRAMBLED,2,0.0006341524604067672,0.0006341524604067672,,,,,
22,modals,might,FULL_SCRAMBLED,4,0.0005098991532577202,0.0005098991532577202,,,,,
22,modals,might,FULL_SCRAMBLED,8,0.0005098991532577202,0.0005098991532577202,,,,,
22,modals,might,FULL_SCRAMBLED,full,0.0005098991532577202,0.0005098991532577202,,,,,
